행정동코드,자치구,행정동,성별,연령대,총인구수,1인가구수,집 추정 위치 평일 총 체류시간 미추정 인구수,집 추정 위치 평일 총 체류시간,"집 추정 위치 평일 총 체류시간: 4분위수, 25%","집 추정 위치 평일 총 체류시간: 4분위수, 50%","집 추정 위치 평일 총 체류시간: 4분위수, 75%",집 추정 위치 휴일 총 체류시간 미추정 인구수,집 추정 위치 휴일 총 체류시간,"집 추정 위치 휴일 총 체류시간: 4분위수, 25%","집 추정 위치 휴일 총 체류시간: 4분위수, 50%","집 추정 위치 휴일 총 체류시간: 4분위수, 75%",배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,"배달 서비스 사용일수: 4분위수, 25%","배달 서비스 사용일수: 4분위수, 50%","배달 서비스 사용일수: 4분위수, 75%",배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,"배달_브랜드 서비스 사용일수: 4분위수, 25%","배달_브랜드 서비스 사용일수: 4분위수, 50%","배달_브랜드 서비스 사용일수: 4분위수, 75%",배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수,"배달_식재료 서비스 사용일수: 4분위수, 25%","배달_식재료 서비스 사용일수: 4분위수, 50%","배달_식재료 서비스 사용일수: 4분위수, 75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,30,1359,288.62,10.53,595564.45,421000,514633.33,749533.33,10.53,173381.87,104900,157766.67,234200,284.44,19.49,8.33,16.67,35,1116.7,2.73,1.67,1.67,3.33,1340.56,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,35,1042,197.66,12.14,590403.27,424633.33,524966.67,729466.67,15.6,178016.1,116633.33,172033.33,230300,320.75,17.57,6.67,13.33,30,861.69,2.81,1.67,1.67,3.33,1019.46,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,40,1092,175.2,7.93,609928.64,433466.67,542333.33,769600,11.89,176820.24,122233.33,171533.33,233100,441.95,16.82,5,13.33,28.33,945.34,2.5,1.67,1.67,3.33,1080.11,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,45,1180,181.39,13,600738.08,423233.33,545633.33,757733.33,15.59,172760.04,114533.33,169333.33,224933.33,587.4,13.58,3.33,10,21.67,1086.43,3.06,1.67,1.67,5,1174.8,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,50,1277,110.35,19.57,609678.6,422633.33,546133.33,791000,19.57,177606.36,119600,165800,228233.33,824.42,13.04,3.33,8.33,20,1196.27,2.93,1.67,3.33,3.33,1269.66,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,55,1180,103.13,12.47,617836.75,431066.67,563400,795033.33,14.97,176463.03,109200,171933.33,235733.33,975.43,11.48,3.33,6.67,20,1160.04,3.75,1.67,3.33,5,1175.01,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,60,745,67.62,4.37,688171.32,503100,676966.67,866133.33,4.37,196936.87,131966.67,191266.67,255233.33,667.88,8.36,1.67,5,11.67,734.81,3.57,1.67,5,5,745,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,65,548,82.91,2.25,694913.75,508000,666633.33,881333.33,2.25,202042.82,139200,197166.67,253966.67,501.96,9.08,1.67,5,11.67,544.63,3.33,1.67,1.67,5,544.63,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,70,326.46,48.44,0,755200.47,564366.67,778933.33,949100,1.15,220364.42,161933.33,220533.33,272633.33,320.69,7,1.67,1.67,3.33,325.31,1.67,1.67,1.67,1.67,325.31,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,1,75,334.54,69.11,2.31,866552.89,757800,926466.67,1020500,2.31,253687.27,198366.67,259866.67,307400,324.16,11.85,3.33,5,16.67,332.23,3.33,1.67,1.67,5,334.54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,20,972,153.63,3.64,695549.25,558266.67,688733.33,834500,3.64,192558.65,144433.33,186300,239166.67,152.9,16.72,5,13.33,28.33,935.6,1.67,1.67,1.67,1.67,942.88,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,25,1133,125.06,8.41,612216.75,441733.33,566966.67,758466.67,11.21,170203.24,115366.67,157266.67,219333.33,123.29,18.2,8.33,15,30,1029.33,2.57,1.67,1.67,3.33,1082.56,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,30,1294,256.7,8.09,602823.76,450466.67,550366.67,743266.67,13.48,175873.05,117133.33,173466.67,223466.67,188.71,17.33,6.67,13.33,26.67,1145.73,2.42,1.67,1.67,3.33,1232,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,35,1007,179.87,6.52,675158.46,494166.67,639233.33,869566.67,6.52,194378.5,137000,190433.33,250066.67,187.05,16.41,5,11.67,28.33,883.03,2.44,1.67,1.67,3.33,965.68,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,40,1133,176.1,12.61,711148.47,519000,710433.33,899866.67,12.61,203019.51,145233.33,203100,257366.67,348.94,14.78,5,10,23.33,1040.51,2.88,1.67,3.33,3.33,1105.67,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,45,1290,190.4,11.22,702590.62,512300,694600,905166.67,11.22,200856.56,147633.33,198600,250100,485.15,13.38,3.33,10,20,1180.63,2.63,1.67,1.67,3.33,1267.57,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,50,1288,109.01,9.18,740615.26,563100,748133.33,928633.33,11.48,214172.9,157333.33,214533.33,266800,716.32,11.74,3.33,8.33,15,1248.97,2.35,1.67,1.67,3.33,1271.93,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,55,1238,113.37,11.05,740559.81,558933.33,755133.33,922233.33,15.48,208387.2,152033.33,212600,264066.67,952.82,7.98,1.67,5,8.33,1224.74,2.67,1.67,3.33,3.33,1231.37,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,60,763,70.26,3.72,789882.41,644000,813066.67,950933.33,3.72,223780.5,172100,223600,272833.33,664.99,10.38,1.67,6.67,16.67,759.28,2.22,1.67,1.67,3.33,760.52,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,65,505,91.91,2.19,799139.65,655133.33,844433.33,964466.67,2.19,229407.41,174900,232366.67,288866.67,467.75,8.14,1.67,5,8.33,505,0,0,0,0,502.81,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,70,376,67.69,2.67,864574.05,780533.33,909100,1002600,2.67,252947.62,208000,257133.33,300200,356,9.89,1.67,6.67,8.33,376,0,0,0,0,376,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124065,송파구,가락본동,2,75,464,121.51,4,911758.84,835466.67,966133.33,1048733.33,4,270097.1,225066.67,272633.33,323100,448,13.61,1.67,5,18.33,460,2.78,1.67,1.67,5,464,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,20,198,10.6,0,574729.29,399533.33,573666.67,753400,0,141166.16,83800,136100,181300,53,12.31,5,8.33,16.67,176,2.65,1.67,1.67,3.33,197,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,25,360,21.54,0,516756.3,334366.67,452066.67,670566.67,1,129182.82,69633.33,118300,175933.33,81,15.64,5,11.67,25,318,2.78,1.67,1.67,3.33,354,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,30,596,71.26,11,449056.62,315633.33,411866.67,536466.67,15,117741.38,58066.67,109300,163300,115,17.39,6.67,15,30,501,2.8,1.67,1.67,3.33,587,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,35,856,90.88,0,454298.91,319900,416433.33,542400,4,118569.76,58500,106933.33,166233.33,228,16.97,6.67,13.33,28.33,743,2.92,1.67,3.33,3.33,846,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,40,1176,87.55,9,410923.19,285200,385800,502766.67,17,101658.27,45466.67,88600,146066.67,420,15.32,5,11.67,23.33,1044,2.7,1.67,1.67,3.33,1163,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,45,998,69.92,10,420733.6,289066.67,394133.33,508000,13,104170.39,44700,89100,147300,501,12.95,3.33,8.33,18.33,935,2.7,1.67,1.67,3.33,993,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,50,1032,30.9,8,415049.07,274566.67,381100,525533.33,21,100304.42,38266.67,82900,146600,732,11.09,3.33,6.67,15,988,2.79,1.67,1.67,3.33,1027,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,55,839,24.2,3,429431.38,288966.67,398400,537233.33,10,104677.12,46666.67,88100,147766.67,696,9.14,3.33,6.67,11.67,819,2.92,1.67,1.67,5,836,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,60,818,24.22,4,482082.96,324400,444200,620866.67,14,115212.77,51166.67,101966.67,165066.67,746,8.13,1.67,5,10,814,2.5,1.67,1.67,1.67,816,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,65,661,83.77,6,536939.49,367333.33,502833.33,700500,6,136744.22,72100,127366.67,194066.67,624,7.07,1.67,3.33,8.33,657,2.08,1.67,1.67,1.67,661,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,70,442,54.78,2,575440.91,388633.33,582000,751500,3,146400.53,84700,137333.33,205900,424,9.26,3.33,5,11.67,439,3.33,1.67,3.33,5,442,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,1,75,363,64.85,3,676042.87,498966.67,698133.33,862133.33,4,170570.94,114633.33,173866.67,227800,353,9.33,3.33,3.33,21.67,362,1.67,1.67,1.67,1.67,363,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,20,234,13.77,1,592670.39,444166.67,588466.67,767533.33,1,144420.03,92133.33,137933.33,191700,57,11.35,3.33,8.33,15,227,1.9,1.67,1.67,1.67,227,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,25,326,21.97,4,521498.14,375433.33,489266.67,649133.33,4,136278.26,85866.67,124933.33,176533.33,50,15.38,5,11.67,23.33,300,2.24,1.67,1.67,1.67,308,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,30,529,58.38,1,558218.75,399766.67,500000,705300,1,141862.63,96600,137300,183866.67,69,15.44,5,13.33,23.33,477,2.4,1.67,1.67,3.33,507,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,35,744,70.69,6,603443.83,437233.33,594066.67,768500,6,154879.38,106700,148133.33,198566.67,132,13.57,5,10,18.33,682,1.99,1.67,1.67,1.67,709,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,40,861,59.63,6,613017.76,435666.67,587933.33,789333.33,8,155260.33,108166.67,149666.67,195466.67,204,13.21,5,10,18.33,781,2.41,1.67,1.67,3.33,830,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,45,636,44.75,6,613978.89,421433.33,611433.33,796700,6,158449.15,103666.67,153600,208233.33,191,12.79,5,10,18.33,600,2.82,1.67,1.67,3.33,617,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,50,611,17.41,8,584863.18,398666.67,580100,767933.33,10,149582.42,97800,141500,195500,309,10.26,3.33,6.67,15,589,2.35,1.67,1.67,3.33,605,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,55,633,18.48,3,612790.69,445100,600466.67,779100,7,154980.19,100966.67,146900,203933.33,447,8.86,3.33,6.67,11.67,621,1.94,1.67,1.67,1.67,622,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,60,659,20.41,3,612690.85,451866.67,587900,784333.33,5,150643.53,93700,143433.33,203366.67,554,6.81,1.67,5,8.33,650,1.85,1.67,1.67,1.67,653,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,65,632,96.83,0,653163.77,474133.33,664900,829833.33,8,159694.02,99666.67,156666.67,217200,588,7.01,1.67,5,6.67,631,1.67,1.67,1.67,1.67,625,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,70,389,58.53,5,698906.94,529900,716966.67,871233.33,6,176903.05,115533.33,173933.33,232133.33,368,5.95,1.67,1.67,5,387,5,5,5,5,388,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124066,송파구,가락1동,2,75,349,77.52,2,748719.12,602900,772133.33,927700,3,184423.41,129366.67,188366.67,231700,333,5.73,3.33,3.33,8.33,349,0,0,0,0,349,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,20,1202,106.61,0,727186.02,580333.33,730333.33,887000,4.83,207661.67,159000,202566.67,256766.67,279.98,13.55,3.33,10,21.67,1066.84,2.65,1.67,1.67,3.33,1197.17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,25,1147,117.97,6.41,633666.85,451500,572900,829200,9.61,177092.63,115600,170933.33,237800,192.23,18.36,6.67,15,31.67,925.93,2.84,1.67,1.67,3.33,1114.96,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,30,1234,153.47,29.32,561394.4,419633.33,503733.33,682300,37.31,168685.82,116033.33,163866.67,215233.33,221.21,18.21,8.33,15,28.33,972.81,2.62,1.67,1.67,3.33,1199.35,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,35,1166,134.11,2.49,576638.03,426600,514900,696600,14.92,180289.56,129233.33,178166.67,230900,325.68,17.08,6.67,13.33,28.33,1014.35,2.68,1.67,1.67,3.33,1151.08,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,40,1487,102.21,7.84,565742.89,418000,498433.33,695966.67,7.84,177851.68,132033.33,172133.33,219000,551.42,16.05,5,11.67,26.67,1246.57,2.84,1.67,1.67,3.33,1466.09,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,45,1527,100.27,15.56,549283.96,400766.67,480200,670000,23.33,175885.66,126400,169400,222066.67,718.13,13.07,3.33,10,18.33,1348.12,2.82,1.67,1.67,3.33,1506.26,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,50,1410,87.33,6.77,552811.11,407466.67,490300,663733.33,9.02,173265.7,120133.33,172400,219133.33,895.63,11.99,3.33,8.33,18.33,1326.53,2.69,1.67,1.67,3.33,1405.49,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,55,1329,83.29,8.41,579131,433800,528066.67,698200,16.82,180923.08,131633.33,175566.67,230633.33,1093.48,11.01,3.33,6.67,16.67,1303.77,1.67,1.67,1.67,1.67,1323.39,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,60,859,57.28,1.78,637760.3,472566.67,578533.33,814033.33,1.78,185962.17,123200,180633.33,238233.33,770.08,10.87,1.67,6.67,15,841.22,2.83,1.67,1.67,3.33,851.89,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,65,599,65.11,4.36,687083.62,500100,671466.67,870366.67,5.82,206978.19,150800,200933.33,261166.67,545.21,10.59,3.33,6.67,13.33,596.09,2.5,1.67,1.67,3.33,599,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,70,326.22,34.65,0,747410.05,550766.67,753666.67,941133.33,2.49,228410.38,164700,233600,285666.67,311.28,5.28,1.67,3.33,5,326.22,0,0,0,0,323.73,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,1,75,374.78,84.29,6.23,874058.19,765200,930533.33,1027100,6.23,259417.06,218333.33,258466.67,317766.67,363.57,12.71,3.33,10,16.67,372.29,5,5,5,5,372.29,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,2,20,1176,117.29,0,699355.24,556633.33,696500,839133.33,7.33,196262.38,148333.33,195466.67,244133.33,249.12,13.56,5,10,20,1117.38,2.08,1.67,1.67,1.67,1154.02,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,2,25,1190,134.11,9.2,607989.18,445566.67,554766.67,758200,9.2,175449.18,120600,172333.33,224133.33,128.81,15.94,6.67,11.67,25,1091.86,2.29,1.67,1.67,3.33,1140.93,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124067,송파구,가락2동,2,30,1248,149.76,6.32,617884.73,454833.33,560733.33,763033.33,6.32,177639.61,122633.33,170100,231100,173.77,17.55,6.67,15,26.67,1093.18,2.28,1.67,1.67,3.33,1191.13,1.67,1.67,1.67,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
